ID	ID_Species	ID_Organ	ID_Stage	ID_libNumber	sample_accession	run_accession	scientific_name	fastq_ftp	fastq_aspera	sample_alias	library ID	Species	Tissue	Stage	Sex.x	Used library?	Species (strain)	Organ	Developmental stage	Sex.y	Sequencing runs (machine run lane)	Stage (detail)	Total number reads	Total number aligned reads	% aligned reads	Extraction protocol	RQN	RIN	HDBR ID	Ordinal_stage	Label_As_in_PreviousAnalysis	Tissue_ForDevelopementalAnalysis
Human_Cerebellum_29ypb_5520	Human	Cerebellum	29ypb	5520	SAMEA4690275	ERR2598352	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598352/ERR2598352.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598352/ERR2598352.fastq.gz	E-MTAB-6814:5520sTS.Human.Cerebellum.29ypb.Male	5520	Human	Cerebellum	29ypb	Male	Yes	Human	Hindbrain/Cerebellum	youngAdult	Male	WINDU 52 lane 4	29 years post birth	43948384	43656318	99%	QIAgen RNeasy QIAzol	NA	NA	NA	22	youngAdult	Cerebellum
Human_Testis_28ypb_6107	Human	Testis	28ypb	6107	SAMEA4690285	ERR2598362	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598362/ERR2598362.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598362/ERR2598362.fastq.gz	E-MTAB-6814:6107sTS.Human.Testis.28ypb.Male	6107	Human	Testis	28ypb	Male	Yes	Human	Testis	youngAdult	Male	OBIWAN 203 lane 7	28 years post birth	35544053	32348958	91%	QIAgen RNeasy DTT	9	NA	NA	22	youngAdult	Testis
Human_Testis_39ypb_5550	Human	Testis	39ypb	5550	SAMEA4690286	ERR2598363	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598363/ERR2598363.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2598363/ERR2598363.fastq.gz	E-MTAB-6814:5550sTS.Human.Testis.39ypb.Male	5550	Human	Testis	39ypb	Male	Yes	Human	Testis	youngMidAge	Male	WINDU 52 lane 7	39 years post birth	41199601	40784899	99%	QIAgen RNeasy QIAzol	NA	NA	NA	23	youngMidAge	Testis
Human_Liver_10w_3654	Human	Liver	10w	3654	SAMEA4689985	ERR2598063	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598063/ERR2598063.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2598063/ERR2598063.fastq.gz	E-MTAB-6814:3654sTS.Human.Liver.10w.Male	3654	Human	Liver	10w	Male	Yes	Human	Liver	10wpc	Male	WINDU 47 lane 3	10 weeks	30238306	29860490	99%	QIAgen RNeasy DTT	6.9	NA	NA	7	10wpc	Liver
Human_Ovary_10w_2095	Human	Ovary	10w	2095	SAMEA4689987	ERR2598065	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598065/ERR2598065.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598065/ERR2598065.fastq.gz	E-MTAB-6814:2095sTS.Human.Ovary.10w.Female	2095	Human	Ovary	10w	Female	Yes	Human	Ovary	10wpc	Female	VADER 145 lane 4	10 weeks	26584280	26311009	99%	QIAgen RNeasy QIAzol	7.2	NA	NA	7	10wpc	Ovary
Human_Forebrain_11w_5952	Human	Forebrain	11w	5952	SAMEA4689993	ERR2598071	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2598071/ERR2598071.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2598071/ERR2598071.fastq.gz	E-MTAB-6814:5952sTS.Human.Forebrain.11w.Male	5952	Human	Forebrain	11w	Male	Yes	Human	Forebrain/Cerebrum	11wpc	Male	OBIWAN 203 lane 6	11 weeks	21292612	21032682	99%	QIAgen RNeasy DTT	NA	NA	NA	8	11wpc	Brain
Human_Heart_11w_2113	Human	Heart	11w	2113	SAMEA4689997	ERR2598075	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598075/ERR2598075.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598075/ERR2598075.fastq.gz	E-MTAB-6814:2113sTS.Human.Heart.11w.Male	2113	Human	Heart	11w	Male	Yes	Human	Heart	11wpc	Male	VADER 145 lane 5	11 weeks	12657601	12333348	97%	QIAgen RNeasy QIAzol	8.2	NA	NA	8	11wpc	Heart
Human_Heart_11w_3643	Human	Heart	11w	3643	SAMEA4689998	ERR2598076	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598076/ERR2598076.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2598076/ERR2598076.fastq.gz	E-MTAB-6814:3643sTS.Human.Heart.11w.Female	3643	Human	Heart	11w	Female	Yes	Human	Heart	11wpc	Female	WINDU 47 lane 3	11 weeks	47283098	46626683	99%	QIAgen RNeasy DTT	7.6	NA	NA	8	11wpc	Heart
Human_Hindbrain_11w_2048	Human	Hindbrain	11w	2048	SAMEA4689999	ERR2598077	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598077/ERR2598077.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598077/ERR2598077.fastq.gz	E-MTAB-6814:2048sTSm.Human.Hindbrain.11w.Male	2048	Human	Hindbrain	11w	Male	Yes	Human	Hindbrain/Cerebellum	11wpc	Male	VADER 194 lane 3 / VADER 144 lane 4	11 weeks	26102823	25848265	99%	QIAgen RNeasy QIAzol	7.8	NA	NA	8	11wpc	Cerebellum
Human_Cerebellum_11w_2096	Human	Cerebellum	11w	2096	SAMEA4690000	ERR2598078	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598078/ERR2598078.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598078/ERR2598078.fastq.gz	E-MTAB-6814:2096sTS.Human.Cerebellum.11w.Male	2096	Human	Cerebellum	11w	Male	Yes	Human	Hindbrain/Cerebellum	11wpc	Male	VADER 145 lane 4	11 weeks	56870921	56384875	99%	QIAgen RNeasy QIAzol	5.8	NA	NA	8	11wpc	Cerebellum
Human_Hindbrain_11w_3668	Human	Hindbrain	11w	3668	SAMEA4690001	ERR2598079	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598079/ERR2598079.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2598079/ERR2598079.fastq.gz	E-MTAB-6814:3668sTS.Human.Hindbrain.11w.Male	3668	Human	Hindbrain	11w	Male	Yes	Human	Hindbrain/Cerebellum	11wpc	Male	WINDU 47 lane 3	11 weeks	40511631	39746441	98%	QIAgen RNeasy DTT	8.3	NA	NA	8	11wpc	Cerebellum
Human_Kidney_11w_1439	Human	Kidney	11w	1439	SAMEA4690003	ERR2598081	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2598081/ERR2598081.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2598081/ERR2598081.fastq.gz	E-MTAB-6814:1439sTS.Human.Kidney.11w.Male	1439	Human	Kidney	11w	Male	Yes	Human	Kidney	11wpc	Male	VADER 142 lane 7	11 weeks	29258109	29064078	99%	QIAgen RNeasy QIAzol	NA	8.5	NA	8	11wpc	Kidney
Human_Kidney_11w_5647	Human	Kidney	11w	5647	SAMEA4690004	ERR2598082	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598082/ERR2598082.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598082/ERR2598082.fastq.gz	E-MTAB-6814:5647sTS.Human.Kidney.11w.Female	5647	Human	Kidney	11w	Female	Yes	Human	Kidney	11wpc	Female	OBIWAN 171 lane 5	11 weeks	27052712	26388376	98%	QIAgen RNeasy DTT	6.3	NA	NA	8	11wpc	Kidney
Human_Liver_11w_2112	Human	Liver	11w	2112	SAMEA4690006	ERR2598084	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598084/ERR2598084.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2598084/ERR2598084.fastq.gz	E-MTAB-6814:2112sTS.Human.Liver.11w.Male	2112	Human	Liver	11w	Male	Yes	Human	Liver	11wpc	Male	VADER 145 lane 5	11 weeks	14980305	14524122	97%	QIAgen RNeasy QIAzol	7.7	NA	NA	8	11wpc	Liver
Human_Ovary_11w_3644	Human	Ovary	11w	3644	SAMEA4690008	ERR2598086	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598086/ERR2598086.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2598086/ERR2598086.fastq.gz	E-MTAB-6814:3644sTS.Human.Ovary.11w.Female	3644	Human	Ovary	11w	Female	Yes	Human	Ovary	11wpc	Female	WINDU 47 lane 3	11 weeks	36468175	35972533	99%	QIAgen RNeasy DTT	9.7	NA	NA	8	11wpc	Ovary
Human_Testis_11w_2110	Human	Testis	11w	2110	SAMEA4690009	ERR2598087	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598087/ERR2598087.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598087/ERR2598087.fastq.gz	E-MTAB-6814:2110sTS.Human.Testis.11w.Male	2110	Human	Testis	11w	Male	Yes	Human	Testis	11wpc	Male	OBIWAN 137 lane 1	11 weeks	32172874	31889099	99%	QIAgen RNeasy QIAzol	8	NA	NA	8	11wpc	Testis
Human_Testis_11w_5934	Human	Testis	11w	5934	SAMEA4690010	ERR2598088	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598088/ERR2598088.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598088/ERR2598088.fastq.gz	E-MTAB-6814:5934sTS.Human.Testis.11w.Male	5934	Human	Testis	11w	Male	Yes	Human	Testis	11wpc	Male	OBIWAN 198 lane 4	11 weeks	30378587	30169910	99%	QIAgen RNeasy DTT	9	NA	NA	8	11wpc	Testis
Human_Hindbrain_12w_5722	Human	Hindbrain	12w	5722	SAMEA4690016	ERR2598094	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598094/ERR2598094.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2598094/ERR2598094.fastq.gz	E-MTAB-6814:5722sTS.Human.Hindbrain.12w.Male	5722	Human	Hindbrain	12w	Male	Yes	Human	Hindbrain/Cerebellum	12wpc	Male	OBIWAN 179 lane 8	12 weeks	25945309	25730490	99%	QIAgen RNeasy DTT	9.2	NA	NA	9	12wpc	Cerebellum
Human_Liver_12w_3776	Human	Liver	12w	3776	SAMEA4690019	ERR2598097	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598097/ERR2598097.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598097/ERR2598097.fastq.gz	E-MTAB-6814:3776sTS.Human.Liver.12w.Male	3776	Human	Liver	12w	Male	Yes	Human	Liver	12wpc	Male	WINDU 47 lane 5	12 weeks	39124016	38558267	99%	QIAgen RNeasy DTT	5.5	NA	NA	9	12wpc	Liver
Human_Ovary_12w_3774	Human	Ovary	12w	3774	SAMEA4690020	ERR2598098	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598098/ERR2598098.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598098/ERR2598098.fastq.gz	E-MTAB-6814:3774sTS.Human.Ovary.12w.Female	3774	Human	Ovary	12w	Female	Yes	Human	Ovary	12wpc	Female	WINDU 47 lane 5	12 weeks	38720201	38016764	98%	QIAgen RNeasy DTT	8.3	NA	NA	9	12wpc	Ovary
Human_Ovary_12w_5936	Human	Ovary	12w	5936	SAMEA4690021	ERR2598099	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598099/ERR2598099.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2598099/ERR2598099.fastq.gz	E-MTAB-6814:5936sTS.Human.Ovary.12w.Female	5936	Human	Ovary	12w	Female	Yes	Human	Ovary	12wpc	Female	OBIWAN 198 lane 3	12 weeks	29867689	29700160	99%	QIAgen RNeasy DTT	9.4	NA	NA	9	12wpc	Ovary
Human_Testis_12w_5935	Human	Testis	12w	5935	SAMEA4690023	ERR2598101	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2598101/ERR2598101.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2598101/ERR2598101.fastq.gz	E-MTAB-6814:5935sTS.Human.Testis.12w.Male	5935	Human	Testis	12w	Male	Yes	Human	Testis	12wpc	Male	OBIWAN 203 lane 3	12 weeks	16735201	16589902	99%	QIAgen RNeasy DTT	5.9	NA	NA	9	12wpc	Testis
Human_Forebrain_13w_5955	Human	Forebrain	13w	5955	SAMEA4690026	ERR2598104	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598104/ERR2598104.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2598104/ERR2598104.fastq.gz	E-MTAB-6814:5955sTS.Human.Forebrain.13w.Female	5955	Human	Forebrain	13w	Female	Yes	Human	Forebrain/Cerebrum	13wpc	Female	OBIWAN 203 lane 5	13 weeks	32990954	32713821	99%	QIAgen RNeasy DTT	NA	NA	NA	10	13wpc	Brain
Human_Heart_13w_5659	Human	Heart	13w	5659	SAMEA4690027	ERR2598105	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598105/ERR2598105.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598105/ERR2598105.fastq.gz	E-MTAB-6814:5659sTS.Human.Heart.13w.Male	5659	Human	Heart	13w	Male	Yes	Human	Heart	13wpc	Male	OBIWAN 171 lane 6	13 weeks	29773356	29548898	99%	QIAgen RNeasy DTT	8.8	NA	NA	10	13wpc	Heart
Human_Heart_13w_5938	Human	Heart	13w	5938	SAMEA4690029	ERR2598107	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598107/ERR2598107.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598107/ERR2598107.fastq.gz	E-MTAB-6814:5938sTS.Human.Heart.13w.Male	5938	Human	Heart	13w	Male	Yes	Human	Heart	13wpc	Male	OBIWAN 200 lane 5	13 weeks	26147766	25532565	98%	QIAgen RNeasy DTT	NA	NA	NA	10	13wpc	Heart
Human_Hindbrain_13w_5724	Human	Hindbrain	13w	5724	SAMEA4690032	ERR2598110	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598110/ERR2598110.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598110/ERR2598110.fastq.gz	E-MTAB-6814:5724sTS.Human.Hindbrain.13w.Male	5724	Human	Hindbrain	13w	Male	Yes	Human	Hindbrain/Cerebellum	13wpc	Male	OBIWAN 179 lane 8	13 weeks	23450540	23290471	99%	QIAgen RNeasy DTT	8.8	NA	NA	10	13wpc	Cerebellum
Human_Kidney_13w_5697	Human	Kidney	13w	5697	SAMEA4690035	ERR2598113	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598113/ERR2598113.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2598113/ERR2598113.fastq.gz	E-MTAB-6814:5697sTS.Human.Kidney.13w.Female	5697	Human	Kidney	13w	Female	Yes	Human	Kidney	13wpc	Female	WINDU 69 lane 5	13 weeks	37470909	37219127	99%	QIAgen RNeasy DTT	8.4	NA	NA	10	13wpc	Kidney
Human_Testis_13w_5716	Human	Testis	13w	5716	SAMEA4690039	ERR2598117	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598117/ERR2598117.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598117/ERR2598117.fastq.gz	E-MTAB-6814:5716sTS.Human.Testis.13w.Male	5716	Human	Testis	13w	Male	Yes	Human	Testis	13wpc	Male	OBIWAN 179 lane 8	13 weeks	22000080	21807185	99%	QIAgen RNeasy DTT	6.2	NA	NA	10	13wpc	Testis
Human_Testis_13w_5937	Human	Testis	13w	5937	SAMEA4690040	ERR2598118	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598118/ERR2598118.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598118/ERR2598118.fastq.gz	E-MTAB-6814:5937sTS.Human.Testis.13w.Male	5937	Human	Testis	13w	Male	Yes	Human	Testis	13wpc	Male	OBIWAN 200 lane 8	13 weeks	39357749	38775299	99%	QIAgen RNeasy DTT	8.2	NA	NA	10	13wpc	Testis
Human_Heart_16w_5700	Human	Heart	16w	5700	SAMEA4690045	ERR2598123	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598123/ERR2598123.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2598123/ERR2598123.fastq.gz	E-MTAB-6814:5700sTS.Human.Heart.16w.Male	5700	Human	Heart	16w	Male	Yes	Human	Heart	16wpc	Male	WINDU 69 lane 5	16 weeks	27104905	26921713	99%	QIAgen RNeasy DTT	8.4	NA	NA	11	16wpc	Heart
Human_Heart_16w_5701	Human	Heart	16w	5701	SAMEA4690046	ERR2598124	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598124/ERR2598124.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2598124/ERR2598124.fastq.gz	E-MTAB-6814:5701sTS.Human.Heart.16w.Male	5701	Human	Heart	16w	Male	Yes	Human	Heart	16wpc	Male	OBIWAN 217 lane 6	16 weeks	39664938	39075014	99%	QIAgen RNeasy DTT	8.9	NA	NA	11	16wpc	Heart
Human_Hindbrain_16w_5956	Human	Hindbrain	16w	5956	SAMEA4690049	ERR2598127	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598127/ERR2598127.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598127/ERR2598127.fastq.gz	E-MTAB-6814:5956sTS.Human.Hindbrain.16w.Female	5956	Human	Hindbrain	16w	Female	Yes	Human	Hindbrain/Cerebellum	16wpc	Female	OBIWAN 203 lane 6	16 weeks	25163678	24901383	99%	QIAgen RNeasy DTT	6.7	NA	NA	11	16wpc	Cerebellum
Human_Kidney_16w_5698	Human	Kidney	16w	5698	SAMEA4690052	ERR2598130	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598130/ERR2598130.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598130/ERR2598130.fastq.gz	E-MTAB-6814:5698sTS.Human.Kidney.16w.Male	5698	Human	Kidney	16w	Male	Yes	Human	Kidney	16wpc	Male	WINDU 69 lane 5	16 weeks	26734150	26586369	99%	QIAgen RNeasy DTT	5.1	NA	NA	11	16wpc	Kidney
Human_Liver_16w_5656	Human	Liver	16w	5656	SAMEA4690054	ERR2598132	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598132/ERR2598132.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598132/ERR2598132.fastq.gz	E-MTAB-6814:5656sTS.Human.Liver.16w.Male	5656	Human	Liver	16w	Male	Yes	Human	Liver	16wpc	Male	OBIWAN 171 lane 6	16 weeks	22812603	22724028	100%	QIAgen RNeasy DTT	9.2	NA	NA	11	16wpc	Liver
Human_Testis_16w_5694	Human	Testis	16w	5694	SAMEA4690057	ERR2598135	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598135/ERR2598135.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598135/ERR2598135.fastq.gz	E-MTAB-6814:5694sTS.Human.Testis.16w.Male	5694	Human	Testis	16w	Male	Yes	Human	Testis	16wpc	Male	WINDU 67 lane 4	16 weeks	40943433	40290048	98%	QIAgen RNeasy DTT	8.5	NA	NA	11	16wpc	Testis
Human_Heart_18w_5660	Human	Heart	18w	5660	SAMEA4690060	ERR2598138	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598138/ERR2598138.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598138/ERR2598138.fastq.gz	E-MTAB-6814:5660sTS.Human.Heart.18w.Male	5660	Human	Heart	18w	Male	Yes	Human	Heart	18wpc	Male	OBIWAN 171 lane 6	18 weeks	23351506	23205705	99%	QIAgen RNeasy DTT	9.2	NA	NA	12	18wpc	Heart
Human_Kidney_18w_5662	Human	Kidney	18w	5662	SAMEA4690061	ERR2598139	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598139/ERR2598139.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2598139/ERR2598139.fastq.gz	E-MTAB-6814:5662sTS.Human.Kidney.18w.Female	5662	Human	Kidney	18w	Female	Yes	Human	Kidney	18wpc	Female	WINDU 67 lane 3	18 weeks	42236444	41924776	99%	QIAgen RNeasy DTT	8.5	NA	NA	12	18wpc	Kidney
Human_Ovary_18w_5674	Human	Ovary	18w	5674	SAMEA4690067	ERR2598145	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598145/ERR2598145.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598145/ERR2598145.fastq.gz	E-MTAB-6814:5674sTS.Human.Ovary.18w.Female	5674	Human	Ovary	18w	Female	Yes	Human	Ovary	18wpc	Female	OBIWAN 171 lane 7	18 weeks	10965897	10760021	98%	QIAgen RNeasy DTT	9.1	NA	NA	12	18wpc	Ovary
Human_Brain_19w_5782	Human	Brain	19w	5782	SAMEA4690071	ERR2598149	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598149/ERR2598149.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2598149/ERR2598149.fastq.gz	E-MTAB-6814:5782sTS.Human.Brain.19w.Female	5782	Human	Brain	19w	Female	Yes	Human	Forebrain/Cerebrum	19wpc	Female	WINDU 71 lane 1	19 weeks	37698339	37380278	99%	QIAgen RNeasy DTT	9.2	NA	NA	13	19wpc	Brain
Human_Brain_19w_5960	Human	Brain	19w	5960	SAMEA4690072	ERR2598150	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598150/ERR2598150.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598150/ERR2598150.fastq.gz	E-MTAB-6814:5960sTS.Human.Brain.19w.Male	5960	Human	Brain	19w	Male	Yes	Human	Forebrain/Cerebrum	19wpc	Male	OBIWAN 206 lane 8	19 weeks	30327065	29924991	99%	QIAgen RNeasy DTT	NA	NA	NA	13	19wpc	Brain
Human_Brain_20w_5770	Human	Brain	20w	5770	SAMEA4690074	ERR2598152	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598152/ERR2598152.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598152/ERR2598152.fastq.gz	E-MTAB-6814:5770sTS.Human.Brain.20w.Female	5770	Human	Brain	20w	Female	Yes	Human	Forebrain/Cerebrum	20wpc	Female	WINDU 71 lane 1	20 weeks	49270854	48911042	99%	QIAgen RNeasy DTT	8	NA	NA	14	20wpc	Brain
Human_Heart_19w_5780	Human	Heart	19w	5780	SAMEA4690076	ERR2598154	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598154/ERR2598154.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2598154/ERR2598154.fastq.gz	E-MTAB-6814:5780sTS.Human.Heart.19w.Male	5780	Human	Heart	19w	Male	Yes	Human	Heart	19wpc	Male	OBIWAN 179 lane 6	19 weeks	49874679	49254743	99%	QIAgen RNeasy DTT	5.9	NA	NA	13	19wpc	Heart
Human_Kidney_19w_5779	Human	Kidney	19w	5779	SAMEA4690078	ERR2598156	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598156/ERR2598156.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2598156/ERR2598156.fastq.gz	E-MTAB-6814:5779sTS.Human.Kidney.19w.Male	5779	Human	Kidney	19w	Male	Yes	Human	Kidney	19wpc	Male	OBIWAN 179 lane 6	19 weeks	52347960	51593058	99%	QIAgen RNeasy DTT	7.1	NA	NA	13	19wpc	Kidney
Human_Liver_19w_5769	Human	Liver	19w	5769	SAMEA4690081	ERR2598159	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598159/ERR2598159.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2598159/ERR2598159.fastq.gz	E-MTAB-6814:5769sTS.Human.Liver.19w.Male	5769	Human	Liver	19w	Male	Yes	Human	Liver	19wpc	Male	WINDU 71 lane 1	19 weeks	49461699	49068960	99%	QIAgen RNeasy DTT	7.5	NA	NA	13	19wpc	Liver
Human_Liver_19w_5781	Human	Liver	19w	5781	SAMEA4690082	ERR2598160	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598160/ERR2598160.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598160/ERR2598160.fastq.gz	E-MTAB-6814:5781sTS.Human.Liver.19w.Female	5781	Human	Liver	19w	Female	Yes	Human	Liver	19wpc	Female	OBIWAN 179 lane 6	19 weeks	31751064	31389003	99%	QIAgen RNeasy DTT	6.3	NA	NA	13	19wpc	Liver
Human_Testis_19w_5778	Human	Testis	19w	5778	SAMEA4690085	ERR2598163	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598163/ERR2598163.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2598163/ERR2598163.fastq.gz	E-MTAB-6814:5778sTS.Human.Testis.19w.Male	5778	Human	Testis	19w	Male	Yes	Human	Testis	19wpc	Male	OBIWAN 179 lane 6	19 weeks	45058450	44511125	99%	QIAgen RNeasy DTT	8.2	NA	NA	13	19wpc	Testis
